transaction_id,order_id,user_id,payment_method,transaction_status,failure_reason,amount,retry_attempt,transaction_date
TXN040322,ORD77560,U2179,UPI,SUCCESS,,2327.37,0,2024-01-07 16:34:00
TXN040323,ORD18600,U1591,NETBANKING,SUCCESS,,5539.86,1,2024-01-17 22:51:00
TXN040324,ORD24020,U9788,WALLET,SUCCESS,,381.09,0,2024-04-25 05:17:00
TXN040325,ORD75477,U5295,UPI,FAILED,INSUFFICIENT_BALANCE,5032.82,0,2024-05-23 06:00:00
TXN040326,ORD81496,U2120,UPI,SUCCESS,,1996.48,0,2024-04-24 01:01:00
TXN040327,ORD58782,U6283,UPI,SUCCESS,,6448.34,0,2024-01-13 19:24:00
TXN040328,ORD27904,U6077,CARD,SUCCESS,,6182.48,2,2024-02-13 15:32:00
TXN040329,ORD19399,U5546,NETBANKING,SUCCESS,,6946.75,0,2024-04-15 02:02:00
TXN040330,ORD50895,U5697,CARD,SUCCESS,,5934.35,2,2024-05-01 16:51:00
TXN040331,ORD12212,U5984,UPI,SUCCESS,,5518.61,0,2024-03-15 16:21:00
TXN040332,ORD52414,U1765,UPI,SUCCESS,,1809.34,0,2024-01-14 11:11:00
TXN040333,ORD13328,U6618,WALLET,SUCCESS,,4050.33,0,2024-06-09 09:50:00
TXN040334,ORD90538,U7903,UPI,SUCCESS,,5787.89,0,2024-04-13 06:21:00
TXN040335,ORD79510,U1907,CARD,SUCCESS,,402.54,0,2024-05-30 00:43:00
TXN040336,ORD84886,U7614,UPI,SUCCESS,,7844.56,0,2024-03-03 14:23:00
TXN040337,ORD54603,U8200,UPI,SUCCESS,,2654.24,0,2024-06-12 10:52:00
TXN040338,ORD65149,U6806,UPI,SUCCESS,,786.05,0,2024-01-09 13:12:00
TXN040339,ORD99108,U2118,CARD,SUCCESS,,5548.08,2,2024-04-27 10:38:00
TXN040340,ORD54884,U8171,UPI,SUCCESS,,4675.0,0,2024-04-13 19:03:00
TXN040341,ORD18571,U1249,UPI,FAILED,PAYMENT_TIMEOUT,2573.99,1,2024-02-21 13:37:00
TXN040342,ORD56190,U4805,UPI,SUCCESS,,3021.52,0,2024-02-29 23:13:00
TXN040343,ORD34120,U1407,NETBANKING,SUCCESS,,2695.91,0,2024-03-17 14:52:00
TXN040344,ORD10925,U2343,CARD,SUCCESS,,3739.35,0,2024-01-30 04:47:00
TXN040345,ORD81962,U4580,UPI,SUCCESS,,3055.13,0,2024-05-17 23:56:00
TXN040346,ORD41030,U8273,UPI,SUCCESS,,552.79,2,2024-02-06 06:30:00
TXN040347,ORD97159,U1661,UPI,FAILED,BANK_SERVER_DOWN,5793.88,1,2024-03-28 20:36:00
TXN040348,ORD34410,U9544,UPI,SUCCESS,,4386.21,2,2024-01-27 19:52:00
TXN040349,ORD76250,U5259,UPI,SUCCESS,,4211.65,2,2024-04-22 15:14:00
TXN040350,ORD97246,U2970,UPI,SUCCESS,,6477.98,2,2024-03-11 23:28:00
TXN040351,ORD86122,U6614,CARD,SUCCESS,,4474.12,0,2024-03-26 16:54:00
TXN040352,ORD75648,U4559,NETBANKING,SUCCESS,,7857.03,0,2024-04-29 21:12:00
TXN040353,ORD40307,U9406,CARD,SUCCESS,,1179.4,0,2024-05-23 02:54:00
TXN040354,ORD40712,U4301,UPI,SUCCESS,,7790.53,0,2024-02-03 17:55:00
TXN040355,ORD94991,U4465,CARD,FAILED,PAYMENT_TIMEOUT,6438.52,0,2024-02-09 18:44:00
TXN040356,ORD58428,U6681,UPI,FAILED,TECHNICAL_ERROR,353.32,0,2024-02-07 19:44:00
TXN040357,ORD51685,U8692,NETBANKING,FAILED,TECHNICAL_ERROR,7999.83,0,2024-04-21 21:28:00
TXN040358,ORD44227,U3952,CARD,SUCCESS,,565.51,0,2024-05-04 12:13:00
TXN040359,ORD65898,U1579,NETBANKING,SUCCESS,,2147.26,0,2024-01-22 10:21:00
TXN040360,ORD39046,U6779,WALLET,SUCCESS,,6682.05,0,2024-04-16 05:54:00
TXN040361,ORD73470,U7223,UPI,SUCCESS,,5069.18,1,2024-05-14 04:09:00
TXN040362,ORD54850,U1846,NETBANKING,FAILED,PAYMENT_TIMEOUT,7006.09,0,2024-03-31 16:07:00
TXN040363,ORD70617,U1893,NETBANKING,SUCCESS,,7741.99,1,2024-03-04 17:09:00
TXN040364,ORD87842,U1942,NETBANKING,FAILED,BANK_SERVER_DOWN,5369.03,1,2024-05-01 13:18:00
TXN040365,ORD23315,U4953,CARD,SUCCESS,,6494.1,1,2024-05-16 09:56:00
TXN040366,ORD45204,U4085,CARD,SUCCESS,,3197.85,0,2024-06-18 18:29:00
TXN040367,ORD46591,U4910,WALLET,SUCCESS,,6281.11,1,2024-01-11 22:49:00
TXN040368,ORD63719,U6218,UPI,FAILED,TECHNICAL_ERROR,4527.41,0,2024-03-15 05:21:00
TXN040369,ORD60978,U7253,CARD,SUCCESS,,5342.91,1,2024-01-02 14:29:00
TXN040370,ORD46520,U7764,UPI,FAILED,BANK_SERVER_DOWN,2427.47,0,2024-05-11 04:17:00
TXN040371,ORD43009,U6118,UPI,SUCCESS,,2381.47,0,2024-02-18 08:44:00
TXN040372,ORD24532,U7875,WALLET,SUCCESS,,2989.99,0,2024-04-06 10:10:00
TXN040373,ORD19011,U9828,CARD,SUCCESS,,694.92,0,2024-04-28 13:26:00
TXN040374,ORD44008,U6691,CARD,SUCCESS,,1160.91,0,2024-04-08 08:13:00
TXN040375,ORD93682,U1873,WALLET,SUCCESS,,3971.77,0,2024-03-15 16:30:00
TXN040376,ORD58635,U8522,NETBANKING,FAILED,USER_CANCELLED,141.18,0,2024-04-14 00:11:00
TXN040377,ORD49317,U1835,UPI,SUCCESS,,7414.76,0,2024-02-02 01:32:00
TXN040378,ORD48356,U4171,WALLET,FAILED,INSUFFICIENT_BALANCE,4898.71,0,2024-05-08 21:59:00
TXN040379,ORD11243,U2922,CARD,FAILED,TECHNICAL_ERROR,3109.22,0,2024-05-05 05:06:00
TXN040380,ORD91868,U2661,WALLET,SUCCESS,,751.72,2,2024-02-17 15:05:00
TXN040381,ORD32401,U1373,CARD,SUCCESS,,139.62,1,2024-02-26 11:02:00
TXN040382,ORD68722,U7252,NETBANKING,SUCCESS,,112.81,1,2024-05-01 14:07:00
TXN040383,ORD73600,U8706,UPI,SUCCESS,,7636.41,0,2024-04-22 07:31:00
TXN040384,ORD45157,U5204,CARD,SUCCESS,,965.94,1,2024-01-27 12:10:00
TXN040385,ORD31527,U3200,UPI,SUCCESS,,4608.39,1,2024-01-31 11:46:00
TXN040386,ORD56450,U1775,UPI,SUCCESS,,3816.73,0,2024-06-11 21:23:00
TXN040387,ORD47427,U1747,UPI,SUCCESS,,2260.15,0,2024-03-09 01:07:00
TXN040388,ORD83931,U7945,UPI,SUCCESS,,1549.64,1,2024-05-20 00:17:00
TXN040389,ORD76673,U6163,WALLET,SUCCESS,,3765.95,0,2024-06-22 18:06:00
TXN040390,ORD87428,U2551,UPI,SUCCESS,,1399.85,0,2024-06-03 16:52:00
TXN040391,ORD73665,U1795,UPI,SUCCESS,,1471.16,1,2024-01-19 23:48:00
TXN040392,ORD42424,U9767,UPI,SUCCESS,,5728.37,0,2024-02-22 10:32:00
TXN040393,ORD18968,U3237,CARD,SUCCESS,,3180.6,0,2024-01-31 06:34:00
TXN040394,ORD19650,U3574,UPI,SUCCESS,,3699.47,0,2024-01-19 05:00:00
TXN040395,ORD77591,U2147,CARD,SUCCESS,,4359.46,1,2024-04-04 14:18:00
TXN040396,ORD14568,U1176,UPI,FAILED,PAYMENT_TIMEOUT,7510.77,0,2024-02-12 17:47:00
TXN040397,ORD64911,U8024,CARD,SUCCESS,,604.89,0,2024-03-29 22:08:00
TXN040398,ORD53439,U1146,UPI,SUCCESS,,3902.2,0,2024-04-24 11:30:00
TXN040399,ORD52843,U3025,UPI,SUCCESS,,5531.66,0,2024-02-12 11:48:00
TXN040400,ORD12716,U9643,UPI,SUCCESS,,5495.46,0,2024-03-09 11:36:00
TXN040401,ORD84322,U2902,CARD,SUCCESS,,766.92,0,2024-05-20 19:55:00
TXN040402,ORD55136,U7274,CARD,SUCCESS,,1322.1,0,2024-03-19 01:12:00
TXN040403,ORD46939,U1130,NETBANKING,SUCCESS,,1957.97,0,2024-03-15 14:49:00
TXN040404,ORD74804,U6267,WALLET,SUCCESS,,7997.36,0,2024-03-22 06:33:00
TXN040405,ORD56217,U1666,CARD,SUCCESS,,1145.89,0,2024-05-08 11:14:00
TXN040406,ORD25888,U4922,UPI,SUCCESS,,2404.59,1,2024-05-08 09:55:00
TXN040407,ORD30325,U1648,UPI,SUCCESS,,1357.58,0,2024-02-05 21:22:00
TXN040408,ORD33191,U1714,WALLET,FAILED,INSUFFICIENT_BALANCE,6121.4,0,2024-02-25 21:53:00
TXN040409,ORD50615,U2456,CARD,SUCCESS,,6851.45,0,2024-01-05 06:47:00
TXN040410,ORD60429,U4802,CARD,SUCCESS,,7091.03,0,2024-06-27 18:51:00
TXN040411,ORD70927,U8219,WALLET,SUCCESS,,7248.46,0,2024-06-27 16:29:00
TXN040412,ORD72647,U2451,CARD,SUCCESS,,4143.81,0,2024-02-19 21:29:00
TXN040413,ORD31454,U1668,NETBANKING,SUCCESS,,5645.77,1,2024-01-02 02:59:00
TXN040414,ORD88134,U8865,UPI,SUCCESS,,550.27,1,2024-04-19 10:07:00
TXN040415,ORD41641,U6384,NETBANKING,SUCCESS,,1797.13,1,2024-05-17 14:20:00
TXN040416,ORD95992,U6647,UPI,SUCCESS,,5912.65,0,2024-03-05 17:47:00
TXN040417,ORD51413,U9832,CARD,SUCCESS,,5615.32,1,2024-01-11 06:46:00
TXN040418,ORD74715,U7765,CARD,SUCCESS,,2868.92,0,2024-01-14 03:54:00
TXN040419,ORD56563,U8104,UPI,FAILED,USER_CANCELLED,589.69,0,2024-01-23 20:47:00
TXN040420,ORD76247,U5740,CARD,SUCCESS,,1157.65,0,2024-04-13 05:33:00
TXN040421,ORD96341,U5585,UPI,SUCCESS,,2987.33,0,2024-06-05 09:40:00
TXN040422,ORD53525,U1944,WALLET,SUCCESS,,804.61,2,2024-03-23 15:55:00
TXN040423,ORD86534,U7290,UPI,FAILED,INSUFFICIENT_BALANCE,7724.87,1,2024-02-06 08:30:00
TXN040424,ORD72225,U3533,UPI,FAILED,INSUFFICIENT_BALANCE,2352.67,0,2024-05-07 19:32:00
TXN040425,ORD56292,U9710,UPI,FAILED,PAYMENT_TIMEOUT,5464.47,1,2024-01-25 07:23:00
TXN040426,ORD14266,U5541,WALLET,SUCCESS,,2483.06,0,2024-03-24 23:33:00
TXN040427,ORD62834,U7965,UPI,FAILED,PAYMENT_TIMEOUT,132.77,0,2024-02-09 03:51:00
TXN040428,ORD40334,U8415,WALLET,SUCCESS,,4678.47,0,2024-01-09 11:18:00
TXN040429,ORD27336,U9507,UPI,FAILED,TECHNICAL_ERROR,2005.46,0,2024-03-14 23:51:00
TXN040430,ORD66180,U5561,CARD,SUCCESS,,5040.36,1,2024-06-23 19:03:00
TXN040431,ORD39262,U3651,UPI,SUCCESS,,1862.64,1,2024-06-09 11:40:00
TXN040432,ORD10308,U5339,WALLET,SUCCESS,,5475.71,0,2024-03-07 21:15:00
TXN040433,ORD39763,U7047,CARD,SUCCESS,,1704.3,0,2024-02-12 02:23:00
TXN040434,ORD66870,U7947,CARD,SUCCESS,,7741.42,0,2024-01-06 19:33:00
TXN040435,ORD57254,U2391,UPI,SUCCESS,,6484.56,0,2024-05-07 07:06:00
TXN040436,ORD48052,U4763,UPI,SUCCESS,,2002.44,1,2024-04-13 14:20:00
TXN040437,ORD10805,U4500,UPI,SUCCESS,,3183.12,0,2024-06-11 07:57:00
TXN040438,ORD33388,U2209,CARD,SUCCESS,,1935.5,0,2024-05-27 14:12:00
TXN040439,ORD22076,U1179,CARD,SUCCESS,,4604.07,0,2024-01-09 10:23:00
TXN040440,ORD87247,U2319,NETBANKING,SUCCESS,,5222.98,1,2024-03-09 02:32:00
TXN040441,ORD30718,U3797,CARD,SUCCESS,,3660.72,0,2024-04-07 15:15:00
TXN040442,ORD15035,U1384,CARD,SUCCESS,,5116.05,0,2024-03-15 06:05:00
TXN040443,ORD51698,U8331,UPI,SUCCESS,,627.01,1,2024-01-03 16:16:00
TXN040444,ORD82181,U2468,WALLET,SUCCESS,,3019.99,2,2024-05-06 15:13:00
TXN040445,ORD23100,U2627,CARD,SUCCESS,,105.08,1,2024-05-13 15:22:00
TXN040446,ORD98669,U4918,UPI,SUCCESS,,2604.92,1,2024-02-10 08:58:00
TXN040447,ORD94217,U3257,CARD,SUCCESS,,1877.79,0,2024-05-22 14:57:00
TXN040448,ORD68800,U6481,UPI,SUCCESS,,4001.9,1,2024-04-06 19:29:00
TXN040449,ORD49957,U9046,UPI,FAILED,PAYMENT_TIMEOUT,333.05,1,2024-03-24 03:17:00
TXN040450,ORD18466,U4705,CARD,SUCCESS,,613.58,0,2024-01-24 15:17:00
TXN040451,ORD56895,U8522,UPI,FAILED,PAYMENT_TIMEOUT,1621.5,0,2024-04-23 08:47:00
TXN040452,ORD88146,U3125,UPI,FAILED,INSUFFICIENT_BALANCE,5514.27,0,2024-02-01 04:14:00
TXN040453,ORD97904,U9159,UPI,SUCCESS,,7274.18,0,2024-06-03 01:05:00
TXN040454,ORD84729,U6121,UPI,FAILED,INSUFFICIENT_BALANCE,6759.71,0,2024-03-13 21:35:00
TXN040455,ORD46613,U3731,UPI,SUCCESS,,854.15,0,2024-06-09 08:54:00
TXN040456,ORD44930,U2657,UPI,SUCCESS,,1735.57,1,2024-06-01 03:54:00
TXN040457,ORD95806,U4546,CARD,FAILED,TECHNICAL_ERROR,7015.01,1,2024-05-24 08:07:00
TXN040458,ORD51548,U4130,NETBANKING,SUCCESS,,2105.81,2,2024-05-13 05:19:00
TXN040459,ORD68688,U5653,UPI,SUCCESS,,3868.77,1,2024-02-22 23:34:00
TXN040460,ORD30561,U6659,UPI,SUCCESS,,3730.57,1,2024-02-18 22:38:00
TXN040461,ORD45908,U3428,UPI,SUCCESS,,1207.01,0,2024-06-16 06:00:00
TXN040462,ORD56836,U3025,CARD,SUCCESS,,134.27,0,2024-03-31 09:26:00
TXN040463,ORD59162,U6953,UPI,SUCCESS,,5407.83,0,2024-03-20 16:38:00
TXN040464,ORD18256,U7665,UPI,FAILED,USER_CANCELLED,5263.87,0,2024-05-23 07:25:00
TXN040465,ORD34365,U9214,UPI,FAILED,USER_CANCELLED,7075.22,0,2024-05-19 04:49:00
TXN040466,ORD83998,U2441,UPI,SUCCESS,,5990.31,1,2024-04-10 12:30:00
TXN040467,ORD13594,U9703,UPI,SUCCESS,,147.11,1,2024-04-06 21:32:00
TXN040468,ORD13587,U9541,NETBANKING,SUCCESS,,6913.05,2,2024-01-02 13:03:00
TXN040469,ORD14218,U4448,UPI,SUCCESS,,5570.18,0,2024-04-05 16:47:00
TXN040470,ORD13024,U8320,UPI,FAILED,INSUFFICIENT_BALANCE,2565.23,0,2024-03-05 04:13:00
TXN040471,ORD55229,U9208,UPI,SUCCESS,,672.17,2,2024-01-22 23:39:00
TXN040472,ORD47698,U4353,WALLET,FAILED,INSUFFICIENT_BALANCE,6371.52,0,2024-01-30 11:38:00
TXN040473,ORD83640,U1696,UPI,FAILED,INSUFFICIENT_BALANCE,3804.34,1,2024-02-27 03:21:00
TXN040474,ORD39469,U4041,UPI,FAILED,BANK_SERVER_DOWN,2266.57,0,2024-04-16 05:38:00
TXN040475,ORD34452,U4380,CARD,SUCCESS,,2371.67,0,2024-04-07 16:29:00
TXN040476,ORD41040,U4305,WALLET,SUCCESS,,4756.18,0,2024-06-04 20:17:00
TXN040477,ORD10210,U2691,UPI,SUCCESS,,2566.99,0,2024-06-27 21:23:00
TXN040478,ORD59256,U7300,WALLET,SUCCESS,,2610.97,1,2024-02-04 11:46:00
TXN040479,ORD70997,U3077,UPI,FAILED,PAYMENT_TIMEOUT,6984.94,0,2024-04-10 07:52:00
TXN040480,ORD83075,U5022,UPI,SUCCESS,,6841.52,0,2024-06-20 21:52:00
TXN040481,ORD17581,U4923,UPI,SUCCESS,,4835.17,0,2024-04-16 07:47:00
TXN040482,ORD69221,U2562,CARD,SUCCESS,,6802.23,0,2024-01-12 03:03:00
TXN040483,ORD93921,U4542,CARD,SUCCESS,,1723.14,1,2024-02-22 14:22:00
TXN040484,ORD38130,U7838,UPI,SUCCESS,,6671.12,0,2024-01-05 05:54:00
TXN040485,ORD15359,U8063,UPI,SUCCESS,,3741.56,0,2024-05-23 00:15:00
TXN040486,ORD99687,U8128,CARD,SUCCESS,,4697.06,1,2024-02-19 14:07:00
TXN040487,ORD76024,U7134,CARD,SUCCESS,,7275.08,1,2024-05-13 12:29:00
TXN040488,ORD52614,U7975,WALLET,SUCCESS,,7182.81,1,2024-01-17 17:39:00
TXN040489,ORD43056,U9115,UPI,SUCCESS,,7525.54,2,2024-01-13 06:50:00
TXN040490,ORD54111,U5295,CARD,SUCCESS,,2566.85,0,2024-02-02 10:57:00
TXN040491,ORD15038,U9533,CARD,SUCCESS,,1102.47,1,2024-04-01 07:05:00
TXN040492,ORD19466,U1347,UPI,SUCCESS,,1314.66,1,2024-06-13 09:15:00
TXN040493,ORD58941,U5441,WALLET,SUCCESS,,5704.79,0,2024-03-16 23:35:00
TXN040494,ORD95266,U5928,NETBANKING,SUCCESS,,3019.74,0,2024-04-07 21:08:00
TXN040495,ORD19573,U6770,NETBANKING,SUCCESS,,275.33,0,2024-01-29 07:22:00
TXN040496,ORD63756,U9748,CARD,SUCCESS,,1593.06,0,2024-05-08 11:22:00
TXN040497,ORD99182,U1006,CARD,SUCCESS,,6731.86,0,2024-04-01 23:52:00
TXN040498,ORD18359,U3716,UPI,SUCCESS,,1521.29,1,2024-06-04 02:12:00
TXN040499,ORD10335,U5643,CARD,SUCCESS,,4161.9,0,2024-01-28 16:14:00
TXN040500,ORD22449,U1833,UPI,SUCCESS,,4879.62,0,2024-03-17 11:08:00
TXN040501,ORD43071,U1837,CARD,SUCCESS,,7892.66,1,2024-04-19 12:16:00
TXN040502,ORD59296,U6748,CARD,SUCCESS,,5941.32,2,2024-02-19 08:46:00
TXN040503,ORD83898,U7968,UPI,FAILED,BANK_SERVER_DOWN,3784.28,0,2024-05-09 22:44:00
TXN040504,ORD61976,U3058,UPI,SUCCESS,,4578.86,0,2024-06-13 21:58:00
TXN040505,ORD25964,U9449,UPI,SUCCESS,,5255.19,0,2024-03-25 02:09:00
TXN040506,ORD97129,U7478,CARD,SUCCESS,,6394.48,1,2024-03-21 07:48:00
TXN040507,ORD56232,U7461,WALLET,SUCCESS,,1097.17,0,2024-04-11 22:41:00
TXN040508,ORD76318,U2093,UPI,FAILED,BANK_SERVER_DOWN,5952.56,0,2024-05-28 10:23:00
TXN040509,ORD63944,U9652,CARD,FAILED,INSUFFICIENT_BALANCE,6188.6,0,2024-06-13 05:14:00
TXN040510,ORD52621,U1660,UPI,SUCCESS,,1935.6,2,2024-04-05 19:05:00
TXN040511,ORD56154,U3138,UPI,SUCCESS,,7524.62,2,2024-01-25 23:00:00
TXN040512,ORD24847,U1824,CARD,SUCCESS,,7452.21,0,2024-06-13 15:13:00
TXN040513,ORD94079,U6120,CARD,FAILED,PAYMENT_TIMEOUT,6441.45,1,2024-03-19 23:27:00
TXN040514,ORD19579,U2871,WALLET,SUCCESS,,1192.49,0,2024-02-15 09:09:00
TXN040515,ORD57710,U7318,UPI,FAILED,TECHNICAL_ERROR,5740.52,0,2024-06-04 09:54:00
TXN040516,ORD55168,U5652,UPI,SUCCESS,,3199.68,0,2024-05-17 19:54:00
TXN040517,ORD45945,U7224,WALLET,SUCCESS,,6046.95,0,2024-05-07 15:09:00
TXN040518,ORD86692,U9996,CARD,SUCCESS,,3368.11,1,2024-01-14 19:49:00
TXN040519,ORD29625,U5075,UPI,SUCCESS,,2422.91,0,2024-04-29 05:35:00
TXN040520,ORD98725,U4379,CARD,SUCCESS,,888.45,0,2024-01-21 19:53:00
TXN040521,ORD23197,U5258,WALLET,SUCCESS,,1808.62,1,2024-06-03 06:05:00
TXN040522,ORD58699,U3957,UPI,SUCCESS,,1285.68,0,2024-05-22 03:03:00
TXN040523,ORD71355,U2062,CARD,FAILED,USER_CANCELLED,417.66,2,2024-02-01 23:18:00
TXN040524,ORD92392,U4228,WALLET,SUCCESS,,635.26,0,2024-06-24 03:18:00
TXN040525,ORD31248,U3887,UPI,SUCCESS,,7724.32,0,2024-03-04 09:32:00
TXN040526,ORD54583,U7326,CARD,SUCCESS,,7669.9,0,2024-02-23 17:29:00
TXN040527,ORD11674,U2929,UPI,SUCCESS,,7316.47,0,2024-01-09 09:33:00
TXN040528,ORD14613,U5297,CARD,SUCCESS,,4276.12,1,2024-06-23 06:09:00
TXN040529,ORD11013,U1255,UPI,SUCCESS,,1380.54,2,2024-03-18 07:23:00
TXN040530,ORD78932,U1024,UPI,SUCCESS,,3453.27,1,2024-06-26 02:16:00
TXN040531,ORD11442,U6259,NETBANKING,FAILED,INSUFFICIENT_BALANCE,2071.88,1,2024-05-30 12:49:00
TXN040532,ORD72157,U3929,CARD,SUCCESS,,3148.08,0,2024-04-01 00:28:00
TXN040533,ORD59345,U2920,CARD,SUCCESS,,1788.81,0,2024-06-15 09:12:00
TXN040534,ORD87902,U7859,CARD,SUCCESS,,5474.16,0,2024-06-24 10:40:00
TXN040535,ORD99134,U2747,CARD,SUCCESS,,2596.01,0,2024-02-02 07:09:00
TXN040536,ORD72218,U3712,UPI,SUCCESS,,1189.72,0,2024-05-25 02:25:00
TXN040537,ORD62672,U8987,UPI,SUCCESS,,2147.05,0,2024-05-17 12:39:00
TXN040538,ORD15398,U1156,UPI,SUCCESS,,7885.24,1,2024-03-12 02:14:00
TXN040539,ORD65640,U2214,CARD,SUCCESS,,2826.68,1,2024-03-22 06:51:00
TXN040540,ORD23371,U8154,NETBANKING,SUCCESS,,6943.35,0,2024-02-13 05:33:00
TXN040541,ORD13665,U3908,CARD,FAILED,USER_CANCELLED,6707.77,0,2024-06-12 20:03:00
TXN040542,ORD82149,U6640,CARD,SUCCESS,,3436.47,1,2024-01-14 00:33:00
TXN040543,ORD95982,U7338,CARD,SUCCESS,,1798.71,0,2024-01-11 06:09:00
TXN040544,ORD73524,U5251,UPI,SUCCESS,,2157.66,2,2024-02-20 04:03:00
TXN040545,ORD70097,U9687,UPI,SUCCESS,,4439.96,0,2024-01-16 05:19:00
TXN040546,ORD77204,U5994,CARD,SUCCESS,,1920.86,1,2024-01-30 04:39:00
TXN040547,ORD98124,U4536,WALLET,SUCCESS,,3795.97,1,2024-03-03 10:13:00
TXN040548,ORD94373,U4320,WALLET,SUCCESS,,4228.9,0,2024-02-07 11:09:00
TXN040549,ORD19106,U4448,CARD,SUCCESS,,4972.04,0,2024-02-17 14:16:00
TXN040550,ORD75427,U2347,WALLET,SUCCESS,,424.75,1,2024-03-23 18:53:00
TXN040551,ORD28056,U8290,UPI,SUCCESS,,4315.24,1,2024-03-02 00:55:00
TXN040552,ORD36774,U9599,UPI,FAILED,PAYMENT_TIMEOUT,7727.8,0,2024-04-25 06:48:00
TXN040553,ORD17605,U1974,CARD,SUCCESS,,4925.98,2,2024-06-03 03:24:00
TXN040554,ORD31483,U6912,CARD,SUCCESS,,4126.52,0,2024-01-05 17:26:00
TXN040555,ORD96857,U2243,NETBANKING,SUCCESS,,4818.59,0,2024-05-24 03:16:00
TXN040556,ORD93784,U6692,UPI,SUCCESS,,2522.66,1,2024-06-27 04:10:00
TXN040557,ORD31086,U1757,UPI,SUCCESS,,6897.21,2,2024-04-23 11:02:00
TXN040558,ORD82836,U5490,UPI,SUCCESS,,6542.47,0,2024-02-09 16:18:00
TXN040559,ORD14304,U2969,CARD,SUCCESS,,6676.28,0,2024-03-08 11:06:00
TXN040560,ORD88053,U9536,CARD,SUCCESS,,3129.58,0,2024-03-23 22:59:00
TXN040561,ORD11701,U3825,CARD,SUCCESS,,3356.85,0,2024-06-15 01:29:00
TXN040562,ORD77284,U2833,WALLET,SUCCESS,,138.21,1,2024-01-05 22:50:00
TXN040563,ORD95617,U7339,WALLET,SUCCESS,,1512.5,1,2024-02-21 15:32:00
TXN040564,ORD33116,U9204,WALLET,SUCCESS,,6590.65,0,2024-02-14 09:21:00
TXN040565,ORD45411,U5157,UPI,SUCCESS,,2226.25,0,2024-01-09 10:21:00
TXN040566,ORD76007,U4388,WALLET,FAILED,BANK_SERVER_DOWN,6738.84,0,2024-02-03 03:39:00
TXN040567,ORD78713,U3951,NETBANKING,SUCCESS,,4009.82,0,2024-01-23 13:59:00
TXN040568,ORD40143,U7423,UPI,SUCCESS,,5896.23,1,2024-04-30 12:55:00
TXN040569,ORD87589,U9595,UPI,FAILED,INSUFFICIENT_BALANCE,4404.74,2,2024-02-20 20:25:00
TXN040570,ORD45390,U6884,CARD,FAILED,BANK_SERVER_DOWN,716.32,0,2024-04-10 19:16:00
TXN040571,ORD66200,U5999,NETBANKING,SUCCESS,,1435.98,0,2024-06-08 11:05:00
TXN040572,ORD56462,U4293,WALLET,SUCCESS,,4289.84,0,2024-04-28 15:12:00
TXN040573,ORD88327,U4689,UPI,FAILED,TECHNICAL_ERROR,4686.59,0,2024-04-30 15:26:00
TXN040574,ORD21660,U9372,WALLET,SUCCESS,,812.65,0,2024-06-24 03:46:00
TXN040575,ORD95660,U6412,UPI,SUCCESS,,2620.76,0,2024-01-02 22:33:00
TXN040576,ORD39408,U3420,UPI,SUCCESS,,3390.12,2,2024-04-22 03:29:00
TXN040577,ORD68492,U3892,NETBANKING,SUCCESS,,702.1,1,2024-05-14 11:21:00
TXN040578,ORD27310,U5751,CARD,SUCCESS,,1513.5,1,2024-06-12 07:01:00
TXN040579,ORD87653,U7191,WALLET,SUCCESS,,5642.72,1,2024-02-21 19:50:00
TXN040580,ORD47196,U2928,UPI,SUCCESS,,2022.52,1,2024-01-20 15:35:00
TXN040581,ORD74183,U6255,WALLET,SUCCESS,,4605.63,1,2024-03-10 21:36:00
TXN040582,ORD70354,U7528,UPI,SUCCESS,,6848.95,0,2024-01-25 14:40:00
TXN040583,ORD84398,U4335,UPI,SUCCESS,,3246.46,1,2024-02-22 01:38:00
TXN040584,ORD44707,U9156,CARD,SUCCESS,,3861.74,2,2024-03-17 16:36:00
TXN040585,ORD33797,U3802,UPI,FAILED,USER_CANCELLED,5237.97,0,2024-05-26 22:04:00
TXN040586,ORD99004,U9503,UPI,FAILED,PAYMENT_TIMEOUT,5511.85,1,2024-04-21 03:39:00
TXN040587,ORD59296,U3371,CARD,SUCCESS,,1368.17,0,2024-02-27 16:01:00
TXN040588,ORD28136,U2834,UPI,SUCCESS,,7925.44,0,2024-03-20 15:51:00
TXN040589,ORD23695,U2935,UPI,SUCCESS,,2779.78,0,2024-04-28 20:47:00
TXN040590,ORD11331,U1700,CARD,SUCCESS,,6632.84,0,2024-03-18 18:46:00
TXN040591,ORD71544,U1701,NETBANKING,SUCCESS,,7942.36,2,2024-02-15 12:05:00
TXN040592,ORD31465,U1894,UPI,SUCCESS,,1097.44,1,2024-04-15 23:21:00
TXN040593,ORD71993,U3437,CARD,SUCCESS,,1590.41,0,2024-05-08 05:49:00
TXN040594,ORD77828,U4508,UPI,SUCCESS,,2466.92,0,2024-03-28 23:01:00
TXN040595,ORD24662,U6306,UPI,FAILED,TECHNICAL_ERROR,1640.0,0,2024-05-21 14:05:00
TXN040596,ORD63669,U3021,NETBANKING,FAILED,USER_CANCELLED,6583.42,0,2024-04-11 20:46:00
TXN040597,ORD20964,U7644,CARD,SUCCESS,,1139.12,0,2024-06-23 04:46:00
TXN040598,ORD49493,U5181,WALLET,SUCCESS,,724.93,0,2024-03-06 07:44:00
